"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.401540286E0,5.256066322E-1,-2.832418442E0,-1.135944843E0
4.404042824E0,5.166094303E-1,-2.356182098E0,-1.125527859E0
4.406545505E0,5.424816608E-1,-1.733428001E0,-1.225094676E0
4.409048045E0,2.758314610E-1,-1.196917534E0,-1.060458302E0
4.411550507E0,1.813170910E-1,-7.577505112E-1,-8.244877458E-1
4.414053197E0,7.118535042E-2,-3.763275146E-1,-3.025189638E-1
4.416555728E0,-1.296572685E-1,1.915931702E-2,4.077279568E-1
4.419058419E0,-4.639306068E-1,3.463621140E-1,1.026928782E0
4.421560882E0,-8.410181999E-1,6.060495377E-1,1.298732996E0
4.424063419E0,-1.213218689E0,8.055524826E-1,1.379390478E0
4.426566067E0,-1.612221718E0,9.467525482E-1,1.005931616E0
4.429068608E0,-2.117237568E0,9.802827835E-1,7.554905415E-1
4.431571069E0,-2.574358940E0,9.873123169E-1,7.790438533E-1
4.434073759E0,-2.844831228E0,1.088685036E0,8.223969936E-1
4.436576320E0,-3.125263214E0,1.037132263E0,7.416437864E-1
4.439079010E0,-3.257065535E0,9.424972534E-1,7.874696851E-1
4.441581474E0,-3.308435440E0,8.494291306E-1,9.027322531E-1
4.444084010E0,-3.379449844E0,7.620620728E-1,1.026317596E0
4.446586717E0,-3.407999277E0,6.956586838E-1,1.173975348E0
4.449089257E0,-3.342863560E0,7.036981583E-1,1.316132069E0
4.451591947E0,-3.186576366E0,6.798772812E-1,1.366922736E0
4.454094411E0,-2.943600178E0,6.022958755E-1,1.324658632E0
4.456596947E0,-2.677196503E0,5.935068130E-1,1.231822491E0
4.459099640E0,-2.487273693E0,5.129098892E-1,1.083674669E0
4.461602180E0,-2.304765701E0,3.896541595E-1,8.857036233E-1
4.464104642E0,-2.002560854E0,2.687101364E-1,6.787067056E-1
4.466607332E0,-1.812385201E0,1.510477066E-1,5.347368717E-1
4.469109872E0,-1.560255647E0,8.646392822E-2,5.020655990E-1
4.471612563E0,-1.344699860E0,-2.156925201E-2,4.706218839E-1
4.474115103E0,-1.328235149E0,-1.222381592E-1,3.916273713E-1
4.476617818E0,-1.259583712E0,-1.540374756E-1,3.090518713E-1
4.479120281E0,-1.135618687E0,-1.150140762E-1,2.495506108E-1
4.481622818E0,-1.111260295E0,-1.017150879E-1,7.004921138E-2
4.484125510E0,-1.145232677E0,2.811431885E-3,-2.084277570E-2
4.486628045E0,-1.194442511E0,1.563310623E-1,-7.631607354E-2
4.489130507E0,-1.232101440E0,2.802629471E-1,-2.019024342E-1
4.491633197E0,-1.344105005E0,2.652645111E-1,-2.838285565E-1
4.494135738E0,-1.527478695E0,4.610748291E-1,-3.242565989E-1
4.496638232E0,-1.636830449E0,6.634712219E-1,-3.698351085E-1
4.499140923E0,-1.591797709E0,8.376016617E-1,-4.911427796E-1
4.501643463E0,-1.605689764E0,9.777498245E-1,-5.220651627E-1
4.504146153E0,-1.533277988E0,1.062802315E0,-5.482291579E-1
4.506648645E0,-1.485510349E0,1.096883774E0,-5.434651375E-1
4.509151181E0,-1.450171709E0,1.135923386E0,-4.527574480E-1
4.511653874E0,-1.386809587E0,1.285868645E0,-4.143127501E-1
4.514156414E0,-1.287134886E0,1.343832016E0,-4.145300686E-1
4.516659104E0,-1.273085713E0,1.409890175E0,-4.354989529E-1
4.519161655E0,-1.263559103E0,1.446836472E0,-3.715016842E-1
4.521664116E0,-1.253604293E0,1.488724709E0,-2.723689377E-1
4.524166807E0,-1.246316314E0,1.534632683E0,-1.664199829E-1
4.526669347E0,-1.249611974E0,1.607529640E0,-4.463845491E-2
4.529172032E0,-1.286796689E0,1.632973671E0,6.922969222E-2
4.531674496E0,-1.249307394E0,1.662224293E0,9.127420187E-2
4.534177033E0,-1.208879948E0,1.679086685E0,1.312622428E-1
4.536679725E0,-1.097669840E0,1.743312836E0,2.722375393E-1
4.539182275E0,-8.641072512E-1,1.702995300E0,3.588736653E-1
4.541684966E0,-6.318581104E-1,1.665416241E0,3.400595486E-1
4.544187429E0,-5.793145895E-1,1.600587845E0,3.056235313E-1
4.546689966E0,-5.293054581E-1,1.647044182E0,2.455043197E-1
4.549192687E0,-5.116591454E-1,1.663217068E0,8.425951004E-2
4.551695227E0,-4.322831631E-1,1.637402534E0,-7.010293007E-2
4.554197689E0,-3.313301802E-1,1.615315437E0,-2.353948355E-1
4.556700379E0,-2.576038837E-1,1.550997734E0,-3.553318381E-1
4.559202930E0,-2.856631279E-1,1.557789803E0,-4.380415082E-1
4.561705620E0,-2.608458996E-1,1.545307159E0,-5.034595132E-1
4.564208084E0,-2.087050676E-1,1.530691147E0,-5.329012275E-1
4.566710620E0,-1.679530144E-1,1.462811470E0,-5.861091018E-1
4.569213317E0,-1.934775114E-1,1.456901550E0,-6.374979019E-1
4.571715858E0,-2.185326815E-1,1.497817039E0,-7.530631423E-1
4.574218319E0,-2.515614033E-1,1.480448723E0,-8.602972031E-1
4.576721087E0,-2.003109455E-1,1.469969749E0,-8.969084620E-1
4.579223555E0,-1.486408710E-1,1.429280281E0,-9.273318052E-1
4.581726245E0,-7.674586773E-2,1.396518707E0,-8.269776106E-1
4.584228709E0,-3.222274780E-2,1.394499779E0,-7.306674719E-1
4.586731476E0,-1.630687714E-2,1.402236938E0,-5.776175261E-1
4.589233964E0,-3.870391846E-2,1.400010109E0,-3.443763256E-1
4.591736502E0,2.221643925E-2,1.385664940E0,-1.233795881E-1
4.594239193E0,7.803642750E-2,1.368823051E0,1.825721860E-1
4.596741656E0,1.369795799E-1,1.317683220E0,2.991609573E-1
4.599244159E0,2.511725426E-1,1.279280663E0,3.865929842E-1
4.601746851E0,3.359158039E-1,1.192224503E0,3.663190007E-1
4.604249391E0,4.724638462E-1,1.134823799E0,2.438170910E-1
4.606752082E0,5.765880346E-1,1.042352676E0,1.634787321E-1
4.609254535E0,6.295233965E-1,9.064550400E-1,8.678793907E-2
4.611757072E0,8.118798733E-1,7.229652405E-1,6.370866299E-2
4.614259764E0,9.101345539E-1,6.507673264E-1,5.570173264E-3
4.616762304E0,1.036837697E0,5.507793427E-1,3.900897503E-2
4.619264761E0,1.156453371E0,3.517322540E-1,1.108117104E-1
4.621767451E0,1.269518733E0,1.999654770E-1,7.849049568E-2
4.624269992E0,1.383273840E0,1.105117798E-2,1.316739321E-1
4.626772682E0,1.521518588E0,-2.304859161E-1,2.524054050E-1
4.629275146E0,1.648085594E0,-5.288095474E-1,3.740170002E-1
4.631777682E0,1.855524182E0,-7.392578125E-1,4.419023991E-1
4.634280374E0,1.966966748E0,-1.008760452E0,5.679357052E-1
4.636782915E0,2.011996746E0,-1.269143105E0,7.360938787E-1
4.639285615E0,2.060847282E0,-1.492378235E0,8.414494991E-1
4.641788079E0,2.185976982E0,-1.717729568E0,9.040529132E-1
4.644290615E0,2.276418209E0,-1.887274742E0,1.003726721E0
4.646793308E0,2.336985111E0,-1.984105110E0,1.090528727E0
4.649295838E0,2.338625669E0,-2.073292732E0,1.185299397E0
4.651798528E0,2.330363989E0,-2.036768913E0,1.295633316E0
4.654300992E0,2.378049135E0,-2.023482323E0,1.415338516E0
4.656803528E0,2.364662886E0,-1.984497070E0,1.542554498E0
4.659306207E0,2.292233944E0,-1.898777962E0,1.662602425E0
4.661808747E0,2.271765709E0,-1.826972008E0,1.839963317E0
4.664311209E0,2.240667582E0,-1.711824417E0,1.931088924E0
4.666813899E0,2.167307854E0,-1.541445732E0,2.101566315E0
4.669316401E0,2.078557491E0,-1.371063232E0,2.211028576E0
4.671819092E0,2.025432110E0,-1.263643265E0,2.339096308E0
4.674321632E0,1.940822244E0,-1.120527267E0,2.471681833E0
4.676824094E0,1.916550994E0,-8.962945938E-1,2.573504686E0
4.679326784E0,1.929994464E0,-7.214326859E-1,2.722714186E0
4.681829305E0,1.898093343E0,-5.581264496E-1,2.808055162E0
4.684331995E0,1.875068903E0,-4.674768448E-1,2.971574783E0
4.686834458E0,1.865853429E0,-3.895101547E-1,3.122262001E0
4.689336995E0,1.907400370E0,-3.230886459E-1,3.306514502E0
4.691839692E0,1.939375520E0,-3.738403320E-1,3.457879066E0
4.694342233E0,1.927014828E0,-4.655170441E-1,3.688352585E0
4.696844694E0,1.880506992E0,-6.141958237E-1,3.988388062E0
4.699347385E0,1.754872799E0,-8.619575500E-1,4.335202217E0
4.701849930E0,1.550646305E0,-1.094686508E0,4.679055214E0
4.704352620E0,1.235394955E0,-1.370417595E0,4.970270634E0
4.706855084E0,9.508726597E-1,-1.707659721E0,5.310521603E0
4.709357620E0,5.545709133E-1,-2.040221214E0,5.591889858E0
4.711860289E0,1.545090675E-1,-2.342411041E0,5.840926170E0
4.714362829E0,-2.660255432E-1,-2.645950317E0,5.976815701E0
4.716865291E0,-7.864420414E-1,-2.948040009E0,6.102949142E0
4.719368058E0,-1.340926528E0,-3.194925308E0,6.142028332E0
4.721870526E0,-1.789606810E0,-3.321221352E0,6.044686317E0
4.724373217E0,-2.258506775E0,-3.661121368E0,5.910736084E0
4.726875680E0,-2.864830494E0,-4.081076622E0,5.902709961E0
4.729378448E0,-3.470911026E0,-4.412288666E0,5.797294140E0
4.731880915E0,-4.057481766E0,-4.648230553E0,5.546490192E0
4.734383454E0,-4.818343163E0,-4.980225563E0,5.344888687E0
4.736886144E0,-5.586728096E0,-5.129037857E0,5.170016289E0
4.739388684E0,-6.306514263E0,-5.216595650E0,4.940461159E0
4.741891151E0,-6.975817204E0,-5.402056694E0,4.770567894E0
4.744393841E0,-7.531149864E0,-5.495197296E0,4.569341660E0
4.746896382E0,-8.048060417E0,-5.534169197E0,4.208923340E0
4.749399072E0,-8.582100868E0,-5.500736237E0,3.765236139E0
4.751901545E0,-9.078029633E0,-5.429782867E0,3.458366394E0
4.754404082E0,-9.373052597E0,-5.305042267E0,3.229893684E0
4.756906774E0,-9.155102730E0,-5.189992905E0,3.070893526E0
4.759409315E0,-8.762531281E0,-5.180684090E0,2.977339029E0
4.761911809E0,-8.308843613E0,-5.204172134E0,3.119856596E0
4.764414500E0,-7.744481087E0,-5.453945160E0,3.497212172E0
4.766917040E0,-7.058790207E0,-5.718947411E0,4.043841839E0
4.769419730E0,-6.588837624E0,-5.811826706E0,4.648067951E0
4.771922218E0,-6.124494076E0,-6.279654503E0,5.346864223E0
4.774424754E0,-5.835480213E0,-6.744427681E0,6.049548149E0
4.776927447E0,-5.726649284E0,-6.903615952E0,6.711969376E0
4.779429987E0,-5.681801796E0,-7.022375107E0,7.298098564E0
4.781932464E0,-5.859124184E0,-7.117786407E0,7.718102932E0
4.784435154E0,-6.013609886E0,-7.056797981E0,8.066005707E0
4.786937694E0,-6.072282791E0,-6.903063774E0,8.304241180E0
4.789440385E0,-6.279922962E0,-6.684064865E0,8.240768433E0
4.791942901E0,-6.362730980E0,-6.482494354E0,8.437888145E0
4.794445363E0,-6.295124531E0,-6.353989601E0,8.698900223E0
4.796948053E0,-6.032362938E0,-6.102761269E0,8.854262352E0
4.799450594E0,-5.367642879E0,-5.854903221E0,8.825485229E0
4.801953031E0,-4.297327995E0,-5.577119827E0,8.585869789E0
4.804455798E0,-3.301698923E0,-5.286597252E0,8.336046219E0
4.806958262E0,-2.405005455E0,-5.047467232E0,8.132749557E0
4.809460952E0,-1.548549533E0,-4.828660965E0,7.793291569E0
4.811963493E0,-8.147978783E-1,-4.645211220E0,7.611536503E0
4.814466183E0,-2.065389156E-1,-4.408789635E0,7.328900337E0
4.816968723E0,3.874541521E-1,-4.156231880E0,7.198508263E0
4.819471185E0,9.384992123E-1,-3.873927116E0,7.068016052E0
4.821973875E0,1.312021375E0,-3.528078079E0,6.798096657E0
4.824476416E0,1.785550237E0,-3.221099854E0,6.515738010E0
4.826979106E0,2.110652447E0,-2.845161438E0,6.183063984E0
4.829481570E0,2.386158466E0,-2.582165718E0,5.923223495E0
4.831984120E0,2.694961548E0,-2.311946869E0,5.649542332E0
4.834486812E0,3.179093838E0,-2.004319191E0,5.206538200E0
4.836989353E0,3.637169600E0,-1.786742210E0,4.838108063E0
4.839491814E0,3.937402725E0,-1.587226868E0,4.571757317E0
4.841994505E0,4.238821030E0,-1.413045883E0,4.153885365E0
4.844497045E0,4.504196644E0,-1.260422707E0,3.487692833E0
4.846999736E0,4.659390450E0,-1.135218620E0,2.896205902E0
4.849502199E0,4.868527889E0,-1.063384056E0,2.320366383E0
4.852004741E0,5.031308174E0,-1.057983398E0,1.726545095E0
4.854507433E0,5.245121956E0,-1.237728119E0,1.260171056E0
4.857009973E0,5.643221855E0,-1.408810616E0,7.406832576E-1
4.859512664E0,6.173567772E0,-1.692255020E0,1.868939400E-2
4.862015132E0,6.429780006E0,-1.952081680E0,-6.516462564E-1
4.864517669E0,6.614478588E0,-2.250474930E0,-1.149563432E0
4.867020361E0,6.976244926E0,-2.571259499E0,-1.822442412E0
4.869522825E0,7.405828953E0,-2.972279549E0,-2.421184540E0
4.872025596E0,7.707779408E0,-3.499379158E0,-2.560234547E0
4.874528059E0,8.028779984E0,-4.038329124E0,-2.589184761E0
4.877030598E0,8.671232224E0,-4.457684517E0,-2.852268934E0
4.879533288E0,9.294717789E0,-4.851398468E0,-2.735071421E0
4.882035820E0,9.537046432E0,-5.301772118E0,-2.733724117E0
4.884538281E0,9.866835594E0,-5.845634460E0,-2.886823177E0
4.887040971E0,9.952701569E0,-6.089725494E0,-2.956561089E0
4.889543512E0,9.974970818E0,-6.209689140E0,-3.218875170E0
4.892046202E0,9.895009041E0,-6.403965950E0,-3.216586113E0
4.894548661E0,9.716341972E0,-6.468246460E0,-3.256489515E0
4.897051197E0,9.419500351E0,-6.418040276E0,-3.361626863E0
4.899553890E0,9.050840378E0,-6.223770142E0,-3.313351154E0
4.902056430E0,8.611591339E0,-6.001964569E0,-3.197951078E0
4.904558863E0,8.160035133E0,-5.719570160E0,-3.117258310E0
4.907061553E0,7.676617622E0,-5.448916435E0,-3.067509651E0
4.909564093E0,7.202011108E0,-5.240517616E0,-3.176885366E0
4.912066784E0,6.686581612E0,-5.022134781E0,-3.186441898E0
4.914569290E0,6.085842609E0,-4.780284882E0,-3.063279867E0
4.917071752E0,5.495003223E0,-4.650453568E0,-2.978013039E0
4.919574442E0,5.081945419E0,-4.469325066E0,-3.013776779E0
4.922076982E0,4.861939907E0,-4.419554710E0,-3.123033047E0
4.924579673E0,4.429965973E0,-4.329561234E0,-3.057248116E0
4.927082122E0,4.002258778E0,-4.219312668E0,-2.930583239E0
4.929584659E0,3.716212034E0,-4.131563187E0,-2.822540760E0
4.932087351E0,3.491364002E0,-4.104728699E0,-2.715641975E0
4.934589892E0,3.241216183E0,-4.029361725E0,-2.645018578E0
4.937092343E0,2.839520454E0,-3.983756065E0,-2.560700417E0
4.939595110E0,2.715846062E0,-3.969739914E0,-2.438599348E0
4.942097574E0,2.604105949E0,-3.892439842E0,-2.439025640E0
4.944600264E0,2.307476997E0,-3.810746193E0,-2.372808218E0
4.947102795E0,2.199033260E0,-3.873733521E0,-2.382448673E0
4.949605485E0,2.553530693E0,-3.773345947E0,-2.734272003E0
4.952107949E0,2.249836922E0,-3.691370010E0,-2.980065107E0
4.954610485E0,1.717747450E0,-3.696121216E0,-2.990765572E0
4.957113187E0,1.113644600E0,-3.632165909E0,-3.125124454E0
4.959615728E0,7.574266195E-1,-3.522300720E0,-3.285661221E0
4.962118189E0,4.271409512E-1,-3.334157944E0,-3.578006268E0
4.964620880E0,-6.764304638E-2,-3.240822792E0,-4.021808624E0
4.967123420E0,-7.136895657E-1,-3.171957970E0,-4.146895409E0
4.969626124E0,-1.709249854E0,-3.163592339E0,-4.053500652E0
4.972128588E0,-2.606338263E0,-3.165599823E0,-3.746451855E0
4.974631124E0,-3.271327972E0,-2.990934372E0,-3.286985397E0
4.977133817E0,-3.541284561E0,-2.982868195E0,-2.932958603E0
4.979636372E0,-3.519914389E0,-2.942003250E0,-2.581054688E0
4.982138834E0,-3.406340599E0,-2.821617126E0,-2.130074263E0
4.984641524E0,-3.239610672E0,-2.728793144E0,-2.077523947E0
4.987144065E0,-3.393134832E0,-2.573539734E0,-1.949047208E0
4.989646774E0,-3.597870350E0,-2.275994301E0,-1.668716192E0
4.992149237E0,-3.670871019E0,-1.983326912E0,-1.666378140E0
4.994651774E0,-3.598453045E0,-1.788210869E0,-2.051994085E0
4.997154466E0,-3.914209843E0,-1.680606842E0,-2.475838184E0
4.999657007E0,-3.896578074E0,-1.538212776E0,-2.588976622E0
5.002159697E0,-3.664463043E0,-1.431483269E0,-2.414520502E0
5.004662160E0,-3.339052200E0,-1.427478790E0,-2.260493279E0
5.007164697E0,-2.441873074E0,-1.244395256E0,-2.254288673E0
5.009667389E0,-1.686292887E0,-1.041992188E0,-2.061301470E0
5.012169935E0,-1.066198468E0,-8.740682602E-1,-1.601464748E0
5.014672625E0,-5.827166438E-1,-6.771135330E-1,-1.178618431E0
5.017175089E0,-1.361264586E-1,-4.190149307E-1,-1.136669159E0
5.019677625E0,2.891334295E-1,-1.519813538E-1,-1.279867172E0
5.022180317E0,4.653470516E-1,-6.833076477E-3,-1.352657795E0
5.024682858E0,6.289664507E-1,2.019453049E-1,-1.759673238E0
5.027185548E0,6.973521709E-1,4.968614578E-1,-1.918625355E0
5.029688012E0,5.731070042E-1,6.411457062E-1,-2.239286661E0
5.032190548E0,5.600216389E-1,8.502178192E-1,-2.523522139E0
5.034693240E0,8.051860332E-1,1.028194427E0,-2.701409101E0
5.037195781E0,1.223323226E0,1.127491951E0,-2.999475718E0
5.039698242E0,1.624625444E0,1.188872337E0,-3.340858936E0
5.042200928E0,1.645964503E0,1.246989250E0,-3.983857870E0
5.044703468E0,1.444986701E0,1.424177170E0,-4.574471474E0
5.047206159E0,1.211018085E0,1.618902206E0,-4.922581673E0
5.049708622E0,9.747852087E-1,1.791856289E0,-5.338000298E0
5.052211178E0,7.088351250E-1,1.901956558E0,-5.769100189E0
5.054713870E0,5.048639774E-1,1.943917751E0,-6.252305031E0
5.057216410E0,4.043610096E-1,2.191386700E0,-6.303065300E0
5.059718872E0,5.229417086E-1,2.378483772E0,-6.353460312E0
5.062221577E0,5.067219734E-1,2.608258724E0,-6.524188995E0
5.064724118E0,3.411360979E-1,2.832360268E0,-6.588811874E0
5.067226808E0,2.133147717E-1,3.085282803E0,-6.635332584E0
5.069729348E0,6.946241856E-2,3.273852348E0,-6.695034981E0
5.072231809E0,1.620638371E-2,3.430779457E0,-6.969749451E0
5.074734499E0,9.461653233E-2,3.681180954E0,-7.015151501E0
5.077237040E0,7.090485096E-2,3.951399803E0,-7.053575516E0
5.079739501E0,4.241597652E-2,4.237313271E0,-6.985652924E0
5.082242289E0,-1.335333586E-1,4.510179996E0,-7.219366074E0
5.084744752E0,-2.126995325E-1,4.858905792E0,-7.325259209E0
5.087247442E0,-9.518468380E-2,5.061191082E0,-7.723617554E0
5.089749983E0,8.240842819E-2,5.212931156E0,-7.905143738E0
5.092252682E0,3.080332279E-1,5.480852127E0,-7.695190430E0
5.094755146E0,6.431164742E-1,5.705193520E0,-7.681438446E0
5.097257682E0,9.222419262E-1,5.773508072E0,-8.057342529E0
5.099760375E0,1.204491019E0,5.872688770E0,-8.177806854E0
5.102262925E0,1.527915716E0,5.994721413E0,-8.099025726E0
5.104765387E0,1.692328215E0,6.012899876E0,-8.234535217E0
5.107268077E0,1.775318384E0,5.991353512E0,-8.452238083E0
5.109770617E0,1.923128605E0,6.012053490E0,-8.477513313E0
5.112273318E0,1.966769695E0,6.064751625E0,-8.360719681E0
5.114775858E0,1.848039865E0,6.089475632E0,-8.371718407E0
5.117278320E0,1.752819419E0,6.062539101E0,-8.411577225E0
5.119781010E0,1.659403443E0,6.051540375E0,-8.340732574E0
5.122283559E0,1.631804585E0,5.962400436E0,-8.277992249E0
5.124786250E0,1.599637032E0,5.880874157E0,-8.201511383E0
5.127288713E0,1.529637456E0,5.876572609E0,-8.117760658E0
5.129791250E0,1.456389666E0,5.743020058E0,-8.004920006E0
5.132293947E0,1.319202423E0,5.653750420E0,-7.927618027E0
5.134796488E0,1.194032669E0,5.548417091E0,-7.807966232E0
5.137298949E0,1.153004527E0,5.389081478E0,-7.685114861E0
5.139801639E0,1.236737370E0,5.326784611E0,-7.498952866E0
5.142304180E0,1.218508959E0,5.210612774E0,-7.438512802E0
5.144806641E0,1.155998230E0,5.152338505E0,-7.365145683E0
5.147309332E0,1.308286428E0,5.140882492E0,-7.300840378E0
5.149811872E0,1.371235967E0,5.108447075E0,-7.196418762E0
5.152314544E0,1.360095739E0,4.983782291E0,-7.133973122E0
5.154817084E0,1.444831729E0,4.987138748E0,-6.972855091E0
5.157319546E0,1.496502399E0,5.014726162E0,-6.896090508E0
5.159822313E0,1.612596989E0,5.003191948E0,-6.871717930E0
5.162324785E0,1.610273361E0,5.077806473E0,-6.674153805E0
5.164827476E0,1.561922669E0,5.163237572E0,-6.450919151E0
5.167329939E0,1.542426944E0,5.236468315E0,-6.272149086E0
5.169832706E0,1.493716598E0,5.350211143E0,-6.173903942E0
5.172335170E0,1.373131871E0,5.401604176E0,-6.104434013E0
5.174837708E0,1.370890856E0,5.400584221E0,-5.933413029E0
5.177340409E0,1.452364802E0,5.424441338E0,-5.704157352E0
5.179842949E0,1.424730897E0,5.387000084E0,-5.474336624E0
5.182345411E0,1.323795319E0,5.374402046E0,-5.249396801E0
5.184848101E0,1.166998148E0,5.323406219E0,-4.940923691E0
5.187350627E0,9.650052786E-1,5.123226166E0,-4.572170258E0
5.189853317E0,7.252966166E-1,4.992961407E0,-4.128878117E0
5.192355780E0,5.137941837E-1,4.801350594E0,-3.492426395E0
5.194858317E0,4.309066534E-1,4.601184368E0,-2.700940847E0
5.197361009E0,2.216621637E-1,4.338180065E0,-1.869945049E0
5.199863550E0,1.410531998E-2,4.047372818E0,-8.555905819E-1
5.202366011E0,-2.468123436E-1,3.725613594E0,7.035636902E-2
5.204868701E0,-5.538295507E-1,3.355547905E0,8.481857777E-1
5.207371257E0,-3.841410875E-1,2.922323704E0,1.439063549E0
5.209873947E0,-2.330056429E-1,2.498620033E0,1.951448917E0
5.212376488E0,-1.796952486E-1,2.120504379E0,2.504544497E0
5.214878949E0,-7.818746567E-2,1.720826149E0,3.273133039E0
5.217381625E0,1.678282022E-1,1.263134956E0,4.244713783E0
5.219884165E0,4.628334045E-1,7.644319534E-1,5.322564125E0
5.222386627E0,6.201457977E-1,2.709083557E-1,6.474723816E0
5.224889317E0,9.276130199E-1,-2.564201355E-1,7.319065094E0
5.227391843E0,1.500915289E0,-9.198122025E-1,8.378251076E0
5.229894534E0,2.083089352E0,-1.628479958E0,9.752540588E0
5.232397074E0,2.681474686E0,-2.376558304E0,1.056258488E1
5.234899536E0,3.282759190E0,-3.099715233E0,1.048879337E1
5.237402240E0,3.860919952E0,-3.781644821E0,1.001428509E1
5.239904781E0,4.363464355E0,-4.453386307E0,9.598749161E0
5.242407471E0,4.701483727E0,-4.981167793E0,9.068696976E0
5.244910011E0,4.882914543E0,-5.285611153E0,8.571899414E0
5.247412483E0,4.890182495E0,-5.438819885E0,8.302536964E0
5.249915173E0,4.744574547E0,-5.516449928E0,8.040778160E0
5.252417714E0,4.423433781E0,-5.490327835E0,7.942461014E0
5.254920404E0,4.130287170E0,-5.433668137E0,7.765591621E0
5.257422953E0,3.803580284E0,-5.423275948E0,7.417877674E0
5.259925415E0,3.465026617E0,-5.372332573E0,6.877133369E0
5.262428105E0,3.135020733E0,-5.274806023E0,6.196918488E0
5.264930646E0,2.842148542E0,-5.128520012E0,5.504625320E0
5.267433327E0,2.573514462E0,-4.932492256E0,4.836194038E0
5.269935791E0,2.302696228E0,-4.695880890E0,4.273308277E0
5.272438327E0,2.146058083E0,-4.415367126E0,3.716591597E0
5.274941019E0,2.003539085E0,-3.999177933E0,3.285620451E0
5.277443541E0,1.921237588E0,-3.622708321E0,2.958252668E0
5.279946002E0,1.837417483E0,-3.213221550E0,2.789025784E0
5.282448693E0,1.744072676E0,-2.798485756E0,2.644199371E0
5.284951233E0,1.656671166E0,-2.375880241E0,2.665552139E0
5.287453932E0,1.704814196E0,-1.986080170E0,2.670244932E0
5.289956396E0,1.653774738E0,-1.593528748E0,2.641836643E0
5.292458932E0,1.673894525E0,-1.299278259E0,2.620856524E0
5.294961625E0,1.693282962E0,-1.050839424E0,2.635397434E0
5.297464156E0,1.792570829E0,-7.774381638E-1,2.599436522E0
5.299966618E0,1.817636251E0,-4.844512939E-1,2.572449923E0
5.302469308E0,1.739664197E0,-1.991558075E-1,2.528550625E0
5.304971849E0,1.638853550E0,1.196956635E-2,2.331361294E0
5.307474529E0,1.593983173E0,2.260026932E-1,2.081131697E0
5.309976992E0,1.552806973E0,3.639221191E-1,1.781665325E0
5.312479760E0,1.479200840E0,4.505052567E-1,1.431180000E0
5.314982223E0,1.367158294E0,5.811595917E-1,1.177433491E0
5.317484772E0,1.210989714E0,6.723527908E-1,9.567229748E-1
5.319987462E0,1.153176665E0,6.979465485E-1,7.516877651E-1
5.322490002E0,1.199765563E0,6.945371628E-1,5.617454052E-1
5.324992693E0,1.277256846E0,6.819496155E-1,5.090179443E-1
5.327495155E0,1.360002041E0,5.435552597E-1,7.477998734E-1
5.329997692E0,1.567466617E0,3.513860703E-1,9.925251007E-1
5.332500384E0,1.910436988E0,-8.545684814E-2,9.472172260E-1
5.335002925E0,2.512043953E0,-7.406902313E-1,5.928153992E-1
5.337505391E0,3.411802292E0,-1.628144264E0,-9.601020813E-2
5.340008081E0,4.516143799E0,-2.691266060E0,-8.266823292E-1
5.342510622E0,5.702217102E0,-3.777281761E0,-1.481006384E0
5.345013312E0,6.829838276E0,-4.936248779E0,-1.958570004E0
5.347515786E0,7.870999336E0,-6.062029839E0,-2.356161118E0
5.350018322E0,8.474729538E0,-7.044619560E0,-2.740521431E0
5.352521015E0,8.604805946E0,-7.709891319E0,-3.245297432E0
5.355023555E0,8.542892456E0,-7.980067253E0,-3.491684675E0
5.357526017E0,8.336118698E0,-8.118102074E0,-3.434540033E0
5.360028721E0,7.967334270E0,-8.094055176E0,-3.010090113E0
5.362531261E0,7.413667679E0,-7.745959282E0,-2.175544739E0
5.365033952E0,6.483016491E0,-7.147663116E0,-1.239714146E0
5.367536415E0,5.413890839E0,-6.419646263E0,-5.609104633E-1
5.370038948E0,4.374573708E0,-5.511536598E0,-2.723646164E-1
5.372541640E0,3.543438673E0,-4.725285530E0,-1.760425568E-1
5.375044180E0,2.788528919E0,-4.035353661E0,-1.411192417E-1
5.377546642E0,2.338168621E0,-3.363744736E0,1.187682152E-2
5.380049393E0,2.076769352E0,-2.733520508E0,-3.020474911E-1
5.382551857E0,1.978535175E0,-2.161299706E0,-9.675257206E-1
5.385054547E0,2.073280334E0,-1.484920502E0,-1.928973794E0
5.387557088E0,2.180088282E0,-6.837606430E-1,-2.894218683E0
5.390059792E0,2.104557753E0,1.545047760E-1,-3.730855465E0
5.392562255E0,2.078858137E0,9.179048538E-1,-4.705959320E0
5.395064792E0,2.007049322E0,1.635043621E0,-5.234769344E0
5.397567484E0,1.905344725E0,2.269350052E0,-5.357127190E0
5.400070035E0,1.878778934E0,2.830743313E0,-5.457495689E0
5.402572725E0,2.052678823E0,3.260588646E0,-5.481028557E0
5.405075189E0,1.999195814E0,3.621901989E0,-5.612114906E0
5.407577725E0,1.419572115E0,3.999860287E0,-5.876174927E0
5.410080412E0,1.102809668E0,4.274461269E0,-6.193918228E0
5.412582953E0,8.813226223E-1,4.550855160E0,-6.564674854E0
5.415085414E0,7.668554783E-1,4.718331814E0,-6.897922516E0
5.417588105E0,6.844694614E-1,4.947598457E0,-7.096102238E0
5.420090645E0,5.684301853E-1,5.133407116E0,-7.223285675E0
