"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.533333696E1,-1.477162480E0,-1.342000067E-1,-8.084999770E-2
3.533583950E1,-1.484587550E0,-1.501500010E-1,-8.717499673E-2
3.533834196E1,-1.490912437E0,-1.618375033E-1,-9.569999576E-2
3.534084465E1,-1.495175004E0,-1.755875051E-1,-1.021625027E-1
3.534334713E1,-1.504799962E0,-1.852124929E-1,-1.084875017E-1
3.534584966E1,-1.516487479E0,-1.959374994E-1,-1.116499975E-1
3.534835236E1,-1.526112437E0,-2.065249979E-1,-1.149500012E-1
3.535085490E1,-1.540962458E0,-2.150499970E-1,-1.106875017E-1
3.535335734E1,-1.553750038E0,-2.213750035E-1,-1.095874980E-1
3.535586003E1,-1.562274933E0,-2.213750035E-1,-1.073874980E-1
3.535836250E1,-1.573962450E0,-2.193125039E-1,-1.073874980E-1
3.536086503E1,-1.580287457E0,-2.085874975E-1,-1.084875017E-1
3.536336748E1,-1.576025009E0,-1.948374957E-1,-1.116499975E-1
3.536587017E1,-1.575062513E0,-1.766874939E-1,-1.181124970E-1
3.536837271E1,-1.563237548E0,-1.575749964E-1,-1.234750003E-1
3.537087518E1,-1.548387527E0,-1.299374998E-1,-1.308999956E-1
3.537337787E1,-1.520750046E0,-1.021625027E-1,-1.425874978E-1
3.537588037E1,-1.490912437E0,-7.026249915E-2,-1.553750038E-1
3.537838290E1,-1.459012508E0,-3.519999981E-2,-1.681624949E-1
3.538088537E1,-1.419687510E0,-3.299999982E-3,-1.765500009E-1
3.538338806E1,-1.378162503E0,2.653750032E-2,-1.861750036E-1
3.538589060E1,-1.329212546E0,5.843750015E-2,-1.978625059E-1
3.538839307E1,-1.276962519E0,8.401250094E-2,-2.074874938E-1
3.539089576E1,-1.222787499E0,1.095874980E-1,-2.138125002E-1
3.539339822E1,-1.170675039E0,1.318625063E-1,-2.128500044E-1
3.539590076E1,-1.110999942E0,1.500124931E-1,-2.085874975E-1
3.539840321E1,-1.048162460E0,1.616999954E-1,-2.043250054E-1
3.540090590E1,-9.886249900E-1,1.702249944E-1,-1.935999990E-1
3.540340844E1,-9.226250052E-1,1.776500046E-1,-1.808124930E-1
3.540591090E1,-8.514000177E-1,1.808124930E-1,-1.702249944E-1
3.540841358E1,-7.853999734E-1,1.841125041E-1,-1.585374922E-1
3.541091605E1,-7.119749784E-1,1.872749925E-1,-1.436875015E-1
3.541341858E1,-6.352499723E-1,1.819124967E-1,-1.297999918E-1
3.541592105E1,-5.533000231E-1,1.733874977E-1,-1.192125008E-1
3.541842374E1,-4.672249854E-1,1.616999954E-1,-1.042250022E-1
3.542092626E1,-3.830749989E-1,1.446499974E-1,-8.717499673E-2
3.542342895E1,-2.968625128E-1,1.159124970E-1,-6.916250288E-2
3.542593142E1,-2.128500044E-1,7.658749819E-2,-5.211250111E-2
3.542843388E1,-1.266375035E-1,3.286249936E-2,-3.506249934E-2
3.543093642E1,-4.248749837E-2,-2.447500080E-2,-1.594999991E-2
3.543343912E1,4.042499885E-2,-9.790000319E-2,1.099999994E-3
3.543594166E1,1.181124970E-1,-1.766874939E-1,1.814999990E-2
3.543844412E1,1.863124967E-1,-2.639999986E-1,4.262499884E-2
3.544094680E1,2.458499968E-1,-3.576374948E-1,6.393750012E-2
3.544344926E1,2.947999835E-1,-4.544374943E-1,8.731249720E-2
3.544595180E1,3.278000057E-1,-5.523374677E-1,1.160499975E-1
3.544845426E1,3.405874968E-1,-6.470749974E-1,1.468500048E-1
3.545095694E1,3.320625126E-1,-7.290250063E-1,1.883749962E-1
3.545345948E1,3.011249900E-1,-8.024500012E-1,2.299000025E-1
3.545596194E1,2.564375103E-1,-8.641874790E-1,2.745875120E-1
3.545846463E1,2.011625022E-1,-9.312874675E-1,3.214749992E-1
3.546096713E1,1.405249983E-1,-9.887624979E-1,3.693250120E-1
3.546346967E1,7.878749818E-2,-1.034412503E0,4.129124880E-1
3.546597213E1,1.278750040E-2,-1.066450000E0,4.555374980E-1
3.546847482E1,-5.101250112E-2,-1.074975014E0,5.013250113E-1
3.547097736E1,-1.138499975E-1,-1.051462531E0,5.480750203E-1
3.547347983E1,-1.744875014E-1,-9.854624867E-1,5.906999707E-1
3.547598252E1,-2.330625057E-1,-8.855000138E-1,6.226000190E-1
3.547848498E1,-2.851749957E-1,-7.609249949E-1,6.450124979E-1
3.548098751E1,-3.330250084E-1,-6.140750051E-1,6.641250253E-1
3.548348997E1,-3.702875078E-1,-4.470124841E-1,6.811749935E-1
3.548599266E1,-3.895374835E-1,-2.543750107E-1,6.886000037E-1
3.548849520E1,-3.905000091E-1,-4.152499884E-2,6.928625107E-1
3.549099766E1,-3.693250120E-1,1.691250056E-1,6.906625032E-1
3.549350035E1,-3.255999982E-1,3.660250008E-1,6.886000037E-1
3.549600282E1,-2.638624907E-1,5.416125059E-1,6.886000037E-1
3.549850535E1,-1.872749925E-1,6.938250065E-1,6.960250139E-1
3.550100782E1,-1.032624990E-1,8.140000105E-1,7.034500241E-1
3.550351050E1,-9.624999948E-3,9.013124704E-1,7.119749784E-1
3.550601304E1,8.195000142E-2,9.556249976E-1,7.236624956E-1
3.550851550E1,1.735250056E-1,9.875249863E-1,7.343875170E-1
3.551101819E1,2.714250088E-1,1.011999965E0,7.343875170E-1
3.551352072E1,3.724874854E-1,1.036474943E0,7.301250100E-1
3.551602318E1,4.874374866E-1,1.069474936E0,7.268249989E-1
3.551852587E1,6.129750013E-1,1.109899998E0,7.204999924E-1
3.552102834E1,7.545999885E-1,1.150324941E0,7.151374817E-1
3.552353090E1,9.174000025E-1,1.179062486E0,7.151374817E-1
3.552603336E1,1.099312544E0,1.196112514E0,7.173374891E-1
3.552853605E1,1.297312498E0,1.196112514E0,7.215999961E-1
3.553103859E1,1.499437451E0,1.175899982E0,7.268249989E-1
3.553354105E1,1.710224986E0,1.129012465E0,7.332875133E-1
3.553604378E1,1.916612506E0,1.058887482E0,7.396125197E-1
3.553854624E1,2.111449957E0,9.693750143E-1,7.449749708E-1
3.554104878E1,2.301887512E0,8.619874716E-1,7.514374852E-1
3.554355147E1,2.475412369E0,7.374125123E-1,7.588624954E-1
3.554605393E1,2.637112379E0,6.096749902E-1,7.683500051E-1
3.554855645E1,2.785062551E0,4.841375053E-1,7.737125158E-1
3.555105891E1,2.914862394E0,3.639625013E-1,7.748125196E-1
3.555356160E1,3.029812574E0,2.510749996E-1,7.759125233E-1
3.555606414E1,3.118087530E0,1.308999956E-1,7.768750191E-1
3.555856660E1,3.192612410E0,9.487500414E-3,7.800375223E-1
3.556106930E1,3.257512569E0,-9.267500043E-2,7.853999734E-1
3.556357176E1,3.312925100E0,-1.586750001E-1,7.918624878E-1
3.556607430E1,3.354449987E0,-1.937374920E-1,7.896624804E-1
3.556857675E1,3.379887581E0,-2.139499933E-1,7.768750191E-1
3.557107944E1,3.390612364E0,-2.193125039E-1,7.566624880E-1
3.557358198E1,3.387449980E0,-1.820500046E-1,7.290250063E-1
3.557608444E1,3.380987406E0,-9.473749995E-2,6.843374968E-1
3.557858713E1,3.361875057E0,3.079999983E-2,6.215000153E-1
3.558108960E1,3.330937386E0,1.819124967E-1,5.534374714E-1
3.558359213E1,3.302200079E0,3.745499849E-1,4.800125062E-1
3.558609482E1,3.278825045E0,5.959249735E-1,4.034250081E-1
3.558859729E1,3.257512569E0,8.278874755E-1,3.246375024E-1
3.559109982E1,3.237299919E0,1.049262524E0,2.512125075E-1
3.559360229E1,3.211862564E0,1.255650043E0,1.809500009E-1
3.559610498E1,3.186287403E0,1.450487494E0,1.128875017E-1
3.559860743E1,3.162775040E0,1.637762547E0,4.895000160E-2
3.560110996E1,3.146825075E0,1.816512465E0,-1.058750041E-2
3.560361266E1,3.137337446E0,1.984674931E0,-6.173750013E-2
3.560611512E1,3.129912376E0,2.131525040E0,-9.679999948E-2
3.560861766E1,3.112862587E0,2.252799988E0,-1.149500012E-1
3.561112013E1,3.094712496E0,2.340112448E0,-1.234750003E-1
3.561362282E1,3.080962420E0,2.398687601E0,-1.181124970E-1
3.561612536E1,3.058549881E0,2.427424908E0,-9.886249900E-2
3.561862783E1,3.030912399E0,2.423162460E0,-6.696250290E-2
3.562113052E1,2.991450071E0,2.390162468E0,-3.506249934E-2
3.562363306E1,2.951025009E0,2.329524994E0,-3.162499983E-3
3.562613552E1,2.904274940E0,2.249637604E0,2.667500079E-2
3.562863821E1,2.846800089E0,2.145412445E0,5.224999785E-2
3.563114067E1,2.771174908E0,2.014512539E0,6.710000336E-2
3.563364320E1,2.677537441E0,1.867662549E0,7.136250287E-2
3.563614590E1,2.562587500E0,1.697299957E0,6.283749640E-2
3.563864836E1,2.431687593E0,1.499437451E0,4.798749834E-2
3.564115090E1,2.289099932E0,1.286587477E0,3.189999983E-2
3.564365335E1,2.139087439E0,1.070574999E0,1.594999991E-2
3.564615604E1,1.993337512E0,8.566250205E-1,-9.487500414E-3
3.564865850E1,1.853912473E0,6.534000039E-1,-3.822499886E-2
3.565116104E1,1.723974943E0,4.511374831E-1,-6.173750013E-2
3.565366373E1,1.600637436E0,2.649624944E-1,-8.195000142E-2
3.565616620E1,1.486649990E0,8.401250094E-2,-1.010624990E-1
3.565866873E1,1.377062440E0,-1.117874980E-1,-1.212750003E-1
3.566117120E1,1.277099967E0,-3.320625126E-1,-1.436875015E-1
3.566367388E1,1.190887451E0,-5.801125169E-1,-1.479499936E-1
3.566617635E1,1.149362445E0,-8.184000254E-1,-1.244374961E-1
3.566867888E1,1.152524948E0,-1.016399980E0,-8.195000142E-2
3.567118157E1,1.198312521E0,-1.170675039E0,-2.543750033E-2
3.567368404E1,1.285624981E0,-1.250562549E0,2.983750030E-2
3.567618658E1,1.399474978E0,-1.223887444E0,7.768750191E-2
3.567868904E1,1.526112437E0,-1.105774999E0,1.160499975E-1
3.568119173E1,1.658112526E0,-9.461374879E-1,1.522125006E-1
3.568369420E1,1.782549977E0,-7.790749669E-1,1.841125041E-1
3.568619674E1,1.901762486E0,-6.088500023E-1,2.139499933E-1
3.568869943E1,1.997599959E0,-4.257000089E-1,2.458499968E-1
3.569120189E1,2.068825006E0,-2.415875047E-1,2.745875120E-1
3.569370444E1,2.122037411E0,-6.283749640E-2,2.937000096E-1
3.569620690E1,2.156137466E0,1.201749966E-1,3.012624979E-1
3.569870959E1,2.165625095E0,2.723875046E-1,3.172124922E-1
3.570121206E1,2.153937578E0,3.554374874E-1,3.405874968E-1
3.570371481E1,2.120937586E0,3.851374984E-1,3.630000055E-1
3.570621727E1,2.078449965E0,3.702875078E-1,3.895374835E-1
3.570871981E1,2.033762455E0,3.309625089E-1,4.193750024E-1
3.571122227E1,1.990037441E0,2.915000021E-1,4.470124841E-1
3.571372498E1,1.936825037E0,2.542375028E-1,4.714874923E-1
3.571622744E1,1.885812521E0,2.032250017E-1,5.022875071E-1
3.571872998E1,1.835762501E0,1.116499975E-1,5.460125208E-1
3.572123244E1,1.791074991E0,1.168750040E-2,5.810750127E-1
3.572373514E1,1.754912496E0,-8.731249720E-2,6.129750013E-1
3.572623768E1,1.729337454E0,-1.788875014E-1,6.331874728E-1
3.572874014E1,1.712287545E0,-2.756874859E-1,6.374499798E-1
3.573124283E1,1.697437525E0,-3.926999867E-1,6.428124905E-1
3.573374531E1,1.700600028E0,-5.204374790E-1,6.450124979E-1
3.573624785E1,1.715587497E0,-6.545000076E-1,6.470749974E-1
3.573875054E1,1.743224978E0,-7.981874943E-1,6.470749974E-1
3.574125300E1,1.780487537E0,-9.290875196E-1,6.407499909E-1
3.574375553E1,1.826137543E0,-1.046237469E0,6.385499835E-1
3.574625799E1,1.871924996E0,-1.154724956E0,6.374499798E-1
3.574876068E1,1.923074961E0,-1.257987499E0,6.374499798E-1
3.575126315E1,1.975187540E0,-1.359050035E0,6.459749937E-1
3.575376569E1,2.015612602E0,-1.445262551E0,6.641250253E-1
3.575626839E1,2.050812483E0,-1.501637459E0,6.821374893E-1
3.575877085E1,2.077349901E0,-1.517587543E0,6.960250139E-1
3.576127339E1,2.113512516E0,-1.527212501E0,6.917625070E-1
3.576377585E1,2.151875019E0,-1.530375004E0,6.832374930E-1
3.576627854E1,2.173187494E0,-1.527212501E0,6.811749935E-1
3.576878101E1,2.188037395E0,-1.529274940E0,6.769124866E-1
3.577128378E1,2.201925039E0,-1.547425032E0,6.630250216E-1
3.577378624E1,2.215674877E0,-1.577262521E0,6.481750011E-1
3.577628879E1,2.243312597E0,-1.641062498E0,6.300249696E-1
3.577879125E1,2.259262562E0,-1.715587497E0,6.098124981E-1
3.578129394E1,2.265724897E0,-1.761374950E0,5.917999744E-1
3.578379640E1,2.269987583E0,-1.814587474E0,5.715875030E-1
3.578629895E1,2.273149967E0,-1.863537431E0,5.480750203E-1
3.578880164E1,2.275350094E0,-1.904924989E0,5.235999823E-1
3.579130411E1,2.263525009E0,-1.913450003E0,5.087500215E-1
3.579380665E1,2.263525009E0,-1.928437471E0,4.896374941E-1
3.579630910E1,2.264625072E0,-1.973124981E0,4.609000087E-1
3.579881180E1,2.264625072E0,-1.994437456E0,4.288625121E-1
3.580131426E1,2.263525009E0,-1.993337512E0,3.916000128E-1
3.580381680E1,2.257200003E0,-1.975187540E0,3.544749916E-1
3.580631948E1,2.244412422E0,-1.944387436E0,3.172124922E-1
3.580882195E1,2.224200010E0,-1.919912457E0,2.873750031E-1
3.581132448E1,2.190099955E0,-1.893237472E0,2.608374953E-1
3.581382695E1,2.149674892E0,-1.857074976E0,2.395250052E-1
3.581632963E1,2.094399929E0,-1.827237487E0,2.278375030E-1
3.581883210E1,2.040087461E0,-1.801800013E0,2.182125002E-1
3.582133463E1,1.969825029E0,-1.778287530E0,2.160124928E-1
3.582383732E1,1.892137527E0,-1.762337446E0,2.171124965E-1
3.582633978E1,1.807024956E0,-1.745424986E0,2.256374955E-1
3.582884231E1,1.712287545E0,-1.721912503E0,2.341624945E-1
3.583134478E1,1.611225009E0,-1.697437525E0,2.458499968E-1
3.583384747E1,1.499437451E0,-1.674062490E0,2.608374953E-1
3.583634996E1,1.390949965E0,-1.657012463E0,2.810499966E-1
3.583885250E1,1.278200030E0,-1.630475044E0,2.937000096E-1
3.584135519E1,1.157887459E0,-1.599537492E0,3.086875081E-1
3.584385773E1,1.035512447E0,-1.564474940E0,3.129499853E-1
3.584636018E1,9.142374992E-1,-1.524049997E0,3.118500113E-1
3.584886264E1,7.928249836E-1,-1.472900033E0,3.097875118E-1
3.585136533E1,6.715499759E-1,-1.421887517E0,3.022249937E-1
3.585386780E1,5.523374677E-1,-1.372937441E0,2.905375063E-1
3.585637031E1,4.395875037E-1,-1.327149987E0,2.692250013E-1
3.585887301E1,3.298625052E-1,-1.278200030E0,2.447499931E-1
3.586137555E1,2.234375030E-1,-1.217562437E0,2.182125002E-1
3.586387801E1,1.203124970E-1,-1.165312529E0,1.915374994E-1
3.586638070E1,2.557500079E-2,-1.128187537E0,1.692624986E-1
3.586888317E1,-7.026249915E-2,-1.090924978E0,1.447875053E-1
3.587138571E1,-1.596374959E-1,-1.056825042E0,1.171500012E-1
3.587388840E1,-2.436500043E-1,-1.014199972E0,9.363749623E-2
3.587639086E1,-3.287625015E-1,-9.620875120E-1,6.819999963E-2
3.587889340E1,-4.064500034E-1,-9.120374918E-1,4.152499884E-2
3.588139586E1,-4.789125025E-1,-8.610249758E-1,1.704999991E-2
3.588389856E1,-5.565999746E-1,-8.131750226E-1,-7.424999960E-3
3.588640102E1,-6.278250217E-1,-7.726125121E-1,-2.969999984E-2
3.588890356E1,-6.969875097E-1,-7.418124676E-1,-5.321250111E-2
3.589140624E1,-7.683500051E-1,-7.110124826E-1,-7.122500241E-2
3.589390871E1,-8.332499862E-1,-6.897000074E-1,-8.291249722E-2
3.589641124E1,-8.960874677E-1,-6.726499796E-1,-9.473749995E-2
3.589891371E1,-9.641500115E-1,-6.556000113E-1,-9.996250272E-2
3.590141638E1,-1.024787545E0,-6.439124942E-1,-9.996250272E-2
3.590391885E1,-1.080199957E0,-6.322249770E-1,-9.473749995E-2
3.590642138E1,-1.128049970E0,-6.237000227E-1,-8.717499673E-2
3.590892407E1,-1.157887459E0,-6.237000227E-1,-7.768750191E-2
3.591142654E1,-1.169574976E0,-6.353874803E-1,-6.063750014E-2
3.591392911E1,-1.166412473E0,-6.641250253E-1,-4.468749836E-2
3.591643157E1,-1.153625011E0,-7.034500241E-1,-2.337500080E-2
3.591893426E1,-1.144000053E0,-7.503374815E-1,-9.624999948E-4
3.592143672E1,-1.145099998E0,-8.067125082E-1,2.557500079E-2
3.592393927E1,-1.142899990E0,-8.630874753E-1,4.468749836E-2
3.592644196E1,-1.131212473E0,-9.196000099E-1,6.063750014E-2
3.592894450E1,-1.108937502E0,-9.717124701E-1,7.768750191E-2
3.593144696E1,-1.072637439E0,-1.015300035E0,8.731249720E-2
3.593394963E1,-1.011037469E0,-1.045137525E0,9.363749623E-2
3.593645210E1,-9.215250015E-1,-1.063150048E0,9.267500043E-2
3.593895463E1,-8.067125082E-1,-1.069612503E0,8.511249721E-2
3.594145732E1,-6.917625070E-1,-1.063150048E0,6.489999592E-2
3.594395976E1,-6.001874804E-1,-1.051462531E0,2.983750030E-2
3.594646230E1,-5.267624855E-1,-1.023825049E0,-1.278750040E-2
3.594896476E1,-4.724499881E-1,-9.822999835E-1,-6.916250288E-2
3.595146745E1,-4.277625084E-1,-9.376124740E-1,-1.383250058E-1
3.595396987E1,-3.873375058E-1,-9.046124816E-1,-2.085874975E-1
3.595647241E1,-3.352249861E-1,-8.992499709E-1,-2.670249939E-1
3.595897510E1,-2.617999911E-1,-9.131374955E-1,-3.139125109E-1
3.596147757E1,-1.766874939E-1,-9.376124740E-1,-3.404499888E-1
3.596398010E1,-7.878749818E-2,-9.695125222E-1,-3.458124995E-1
3.596648256E1,2.667500079E-2,-1.005674958E0,-3.319250047E-1
3.596898525E1,1.319999993E-1,-1.035512447E0,-3.053874969E-1
3.597148779E1,2.245374918E-1,-1.054625034E0,-2.692250013E-1
3.597399026E1,3.033249974E-1,-1.061087489E0,-2.265999913E-1
3.597649295E1,3.585999906E-1,-1.054625034E0,-1.776500046E-1
3.597899541E1,3.926999867E-1,-1.037712455E0,-1.351625025E-1
3.598149795E1,4.054875076E-1,-1.007874966E0,-9.473749995E-2
3.598400042E1,4.065875113E-1,-9.737749696E-1,-5.637500063E-2
3.598650311E1,3.884375095E-1,-9.376124740E-1,-2.131249942E-2
3.598900565E1,3.522749841E-1,-9.025499821E-1,8.524999954E-3
3.599150811E1,3.033249974E-1,-8.630874753E-1,3.093750030E-2
3.599401083E1,2.437874973E-1,-8.248624802E-1,4.895000160E-2
3.599651330E1,1.735250056E-1,-7.875999808E-1,5.967500061E-2
3.599901583E1,9.899999946E-2,-7.471749783E-1,6.283749640E-2
3.600151853E1,2.021249942E-2,-7.024874687E-1,6.489999592E-2
3.600402100E1,-6.173750013E-2,-6.417124867E-1,6.393750012E-2
3.600652353E1,-1.436875015E-1,-5.608624816E-1,6.283749640E-2
3.600902600E1,-2.287999988E-1,-4.736874998E-1,6.710000336E-2
3.601152868E1,-3.022249937E-1,-3.821125031E-1,6.393750012E-2
3.601403123E1,-3.702875078E-1,-2.969999909E-1,6.916250288E-2
3.601653370E1,-4.309250116E-1,-2.246749997E-1,7.246249914E-2
3.601903639E1,-4.746499956E-1,-1.639000028E-1,7.672499865E-2
3.602153885E1,-5.150749683E-1,-1.075249985E-1,8.415000141E-2
3.602404136E1,-5.458750129E-1,-6.077500060E-2,9.899999946E-2
3.602654406E1,-5.597624779E-1,-3.203750029E-2,1.149500012E-1
3.602904652E1,-5.608624816E-1,-1.072499994E-2,1.340624988E-1
3.603154906E1,-5.491750240E-1,4.262499977E-3,1.490499973E-1
3.603405150E1,-5.171374679E-1,2.117500082E-2,1.596374959E-1
3.603655419E1,-4.714874923E-1,5.321250111E-2,1.692624986E-1
3.603905674E1,-4.149749875E-1,1.021625027E-1,1.735250056E-1
3.604155920E1,-3.532375097E-1,1.733874977E-1,1.735250056E-1
3.604406186E1,-3.022249937E-1,2.617999911E-1,1.649999917E-1
3.604656433E1,-2.638624907E-1,3.543374836E-1,1.308999956E-1
3.604906686E1,-2.479124963E-1,4.426124990E-1,6.599999964E-2
3.605156933E1,-2.479124963E-1,5.171374679E-1,-2.653750032E-2
3.605407200E1,-2.510749996E-1,6.022499800E-1,-1.489125043E-1
3.605657454E1,-2.543750107E-1,7.066124678E-1,-2.894375026E-1
3.605907700E1,-2.510749996E-1,8.384749889E-1,-4.426124990E-1
3.606157969E1,-2.415875047E-1,9.981124997E-1,-5.948249698E-1
3.606408215E1,-2.223374993E-1,1.159950018E0,-7.364500165E-1
3.606658469E1,-1.861750036E-1,1.292912483E0,-8.630874753E-1
3.606908715E1,-1.425874978E-1,1.369637489E0,-9.715750217E-1
3.607158984E1,-8.827500045E-2,1.374862552E0,-1.051462531E0
3.607409236E1,-3.189999983E-2,1.328112483E0,-1.096150041E0
3.607659482E1,2.131249942E-2,1.234475017E0,-1.102475047E0
3.607909751E1,6.283749640E-2,1.110999942E0,-1.070574999E0
3.608159997E1,9.473749995E-2,9.875249863E-1,-1.001412511E0
3.608410252E1,1.160499975E-1,8.714749813E-1,-8.981499672E-1
3.608660521E1,1.340624988E-1,7.768750191E-1,-7.726125121E-1
3.608910767E1,1.457500011E-1,7.086749673E-1,-6.374499798E-1
3.609161021E1,1.447875053E-1,6.830999851E-1,-5.054500103E-1
3.609411270E1,1.340624988E-1,7.086749673E-1,-3.862375021E-1
3.609661540E1,1.095874980E-1,7.852625251E-1,-2.840749919E-1
3.609911794E1,6.283749640E-2,8.938875198E-1,-2.160124928E-1
3.610162040E1,-2.062499989E-3,1.015162468E0,-1.733874977E-1
3.610412310E1,-8.827500045E-2,1.146062493E0,-1.500124931E-1
3.610662564E1,-1.841125041E-1,1.287687540E0,-1.425874978E-1
3.610912810E1,-2.777499855E-1,1.438799977E0,-1.489125043E-1
3.611163079E1,-3.565374911E-1,1.588812470E0,-1.648624986E-1
3.611413329E1,-4.277625084E-1,1.737725019E0,-1.893374920E-1
3.611663583E1,-4.905999899E-1,1.870824933E0,-2.223374993E-1
3.611913829E1,-5.384500027E-1,1.978350043E0,-2.575374842E-1
3.612164098E1,-5.788750052E-1,2.064562559E0,-2.872374952E-1
3.612414353E1,-6.012874842E-1,2.130424976E0,-3.181749880E-1
3.612664599E1,-6.183375120E-1,2.176212549E0,-3.458124995E-1
3.612914868E1,-6.172375083E-1,2.196424961E0,-3.702875078E-1
3.613165115E1,-6.076124907E-1,2.187900066E0,-3.947624862E-1
3.613415369E1,-5.970249772E-1,2.164525032E0,-4.235000014E-1
3.613665615E1,-5.895999670E-1,2.116674900E0,-4.564999938E-1
3.613915884E1,-5.916625261E-1,2.046412468E0,-4.948624969E-1
3.614166138E1,-6.098124981E-1,1.954837441E0,-5.363875031E-1
3.614416384E1,-6.448749900E-1,1.848412514E0,-5.820375085E-1
3.614666653E1,-6.960250139E-1,1.731400013E0,-6.426749825E-1
3.614916899E1,-7.640874982E-1,1.611087441E0,-7.086749673E-1
3.615167153E1,-8.556625247E-1,1.499437451E0,-7.800375223E-1
3.615417421E1,-9.652500153E-1,1.393012524E0,-8.588249683E-1
3.615667675E1,-1.089687467E0,1.282325029E0,-9.428374767E-1
3.615917921E1,-1.233374953E0,1.162012458E0,-1.034412503E0
3.616168190E1,-1.387650013E0,1.049262524E0,-1.123787522E0
3.616418436E1,-1.552649975E0,9.363750219E-1,-1.214262486E0
3.616668690E1,-1.731400013E0,8.119375110E-1,-1.297175050E0
3.616918936E1,-1.918812513E0,6.906625032E-1,-1.375962496E0
3.617169205E1,-2.097562551E0,5.842375159E-1,-1.450487494E0
3.617419459E1,-2.273149967E0,5.128750205E-1,-1.532437444E0
3.617669706E1,-2.434849977E0,4.735499918E-1,-1.609025002E0
3.617919976E1,-2.597650051E0,4.373874962E-1,-1.671862483E0
3.618170222E1,-2.773375034E0,4.043875039E-1,-1.720812440E0
3.618420476E1,-2.958450079E0,3.606624901E-1,-1.755874991E0
3.618670723E1,-3.146825075E0,2.989250124E-1,-1.777187467E0
3.618920992E1,-3.344825029E0,2.479124963E-1,-1.778287530E0
3.619171246E1,-3.542687416E0,1.978625059E-1,-1.759037495E0
3.619421493E1,-3.742749929E0,1.606000066E-1,-1.721912503E0
3.619671762E1,-3.937587500E0,1.425874978E-1,-1.662237525E0
3.619922011E1,-4.116337299E0,1.435499936E-1,-1.581387520E0
3.620172265E1,-4.261125088E0,1.606000066E-1,-1.480324984E0
3.620422511E1,-4.335512638E0,1.574375033E-1,-1.333474994E0
3.620672780E1,-4.291924953E0,1.383250058E-1,-1.109899998E0
3.620923037E1,-4.126924992E0,1.755875051E-1,-8.119375110E-1
3.621173306E1,-3.909812450E0,2.649624944E-1,-4.969249964E-1
3.621423552E1,-3.677850008E0,3.436124921E-1,-2.000624985E-1
3.621673798E1,-3.426774979E0,4.203374982E-1,6.710000336E-2
3.621924052E1,-3.159612417E0,4.989874959E-1,2.927374840E-1
3.622174298E1,-2.882962465E0,6.011499763E-1,4.692874849E-1
3.622424567E1,-2.591325045E0,7.268249989E-1,6.055499911E-1
3.622674821E1,-2.284837484E0,8.672124743E-1,7.119749784E-1
3.622925090E1,-1.976150036E0,1.019425035E0,7.800375223E-1
3.623175336E1,-1.677224994E0,1.173699975E0,8.087750077E-1
3.623425590E1,-1.390949965E0,1.323850036E0,8.120750189E-1
3.623675836E1,-1.128049970E0,1.465337515E0,7.896624804E-1
3.623926106E1,-8.875625134E-1,1.595137477E0,7.418124676E-1
3.624176353E1,-6.810374856E-1,1.708987474E0,6.726499796E-1
3.624426606E1,-5.097125173E-1,1.799462438E0,5.810750127E-1
3.624676876E1,-3.735874891E-1,1.860237479E0,4.735499918E-1
3.624927120E1,-2.628999949E-1,1.905887485E0,3.459500074E-1
3.625177374E1,-1.872749925E-1,1.939987540E0,2.065249979E-1
3.625427621E1,-1.394249946E-1,1.975049973E0,6.063750014E-2
3.625677890E1,-1.106875017E-1,2.030462503E0,-7.864999771E-2
3.625928134E1,-1.277374923E-1,2.080512524E0,-2.191749960E-1
3.626178388E1,-3.096500039E-1,1.963362455E0,-3.617624938E-1
3.626428657E1,-6.342874765E-1,1.663337469E0,-5.076500177E-1
3.626678903E1,-1.050362468E0,1.207800031E0,-6.342874765E-1
3.626929157E1,-1.412124991E0,7.726125121E-1,-7.171999812E-1
3.627179402E1,-1.716549993E0,3.713875115E-1,-7.342500091E-1
3.627429671E1,-1.985774994E0,-2.777500078E-2,-6.863999963E-1
3.627679925E1,-2.198625088E0,-3.810124993E-1,-5.927624702E-1
3.627930171E1,-2.345474958E0,-6.661875248E-1,-4.746499956E-1
3.628180440E1,-2.444474936E0,-8.875625134E-1,-3.404499888E-1
3.628430686E1,-2.491225004E0,-1.054625034E0,-2.032250017E-1
3.628680940E1,-2.501950026E0,-1.180299997E0,-6.063750014E-2
3.628931186E1,-2.479537487E0,-1.266512513E0,7.026249915E-2
3.629181455E1,-2.427424908E0,-1.324949980E0,1.820500046E-1
3.629431701E1,-2.347675085E0,-1.361250043E0,2.745875120E-1
3.629681978E1,-2.245512486E0,-1.380362511E0,3.459500074E-1
3.629932224E1,-2.125200033E0,-1.380362511E0,3.948999941E-1
3.630182478E1,-1.998562455E0,-1.355887532E0,4.288625121E-1
3.630432722E1,-1.871924996E0,-1.315462470E0,4.438500106E-1
3.630682991E1,-1.741024971E0,-1.253725052E0,4.406875074E-1
3.630933238E1,-1.618649960E0,-1.180299997E0,4.278999865E-1
3.631183491E1,-1.504799962E0,-1.100412488E0,3.991625011E-1
3.631433761E1,-1.398375034E0,-1.017500043E0,3.630000055E-1
