"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.080724545E1,-9.149249792E-1,-4.529249966E-1,-4.948624969E-1
3.080974822E1,-8.744999766E-1,-4.380750060E-1,-4.511374831E-1
3.081225098E1,-8.329749703E-1,-4.284499884E-1,-4.107125103E-1
3.081475368E1,-7.893875241E-1,-4.252874851E-1,-3.767499924E-1
3.081725642E1,-7.510250211E-1,-4.263874888E-1,-3.480125070E-1
3.081975919E1,-7.074375153E-1,-4.295499921E-1,-3.192749918E-1
3.082226195E1,-6.690750122E-1,-4.497624934E-1,-2.883374989E-1
3.082476472E1,-6.403374672E-1,-4.816625118E-1,-2.543750107E-1
3.082726749E1,-6.158624887E-1,-5.211250186E-1,-2.245374918E-1
3.082977026E1,-5.977125168E-1,-5.710374713E-1,-1.872749925E-1
3.083227303E1,-5.807999969E-1,-6.125624776E-1,-1.394249946E-1
3.083477580E1,-5.552250147E-1,-6.402000189E-1,-8.401250094E-2
3.083727854E1,-5.222250223E-1,-6.529874802E-1,-2.337500080E-2
3.083978108E1,-4.732750058E-1,-6.424000263E-1,4.895000160E-2
3.084228407E1,-4.211624861E-1,-6.168249846E-1,1.234750003E-1
3.084478661E1,-3.594250083E-1,-5.806624889E-1,1.926375031E-1
3.084728961E1,-2.923249900E-1,-5.337749720E-1,2.617999911E-1
3.084979215E1,-2.220624983E-1,-4.763000011E-1,3.278000057E-1
3.085229492E1,-1.508374959E-1,-4.124999940E-1,3.906374872E-1
3.085479769E1,-7.424999774E-2,-3.561249971E-1,4.438500106E-1
3.085730046E1,2.749999985E-4,-2.975499928E-1,4.885374904E-1
3.085980323E1,7.163749635E-2,-2.593249977E-1,5.363875031E-1
3.086230600E1,1.419000030E-1,-2.400749922E-1,5.799750090E-1
3.086480877E1,2.046000063E-1,-2.348500043E-1,6.246625185E-1
3.086731154E1,2.589125037E-1,-2.422749996E-1,6.641250253E-1
3.086981431E1,3.015374839E-1,-2.667500079E-1,7.045499682E-1
3.087231708E1,3.397625089E-1,-3.103374839E-1,7.353500128E-1
3.087481975E1,3.673999906E-1,-3.646500111E-1,7.640874982E-1
3.087732259E1,3.918749988E-1,-4.349125028E-1,7.896624804E-1
3.087982529E1,4.120875001E-1,-5.168625116E-1,8.078125119E-1
3.088232817E1,4.366999865E-1,-6.051374674E-1,8.184000254E-1
3.088483086E1,4.643374979E-1,-7.062000036E-1,8.215624690E-1
3.088733363E1,4.940375090E-1,-8.392999768E-1,8.269249797E-1
3.088983640E1,5.218124986E-1,-1.001000047E0,8.237624764E-1
3.089233917E1,5.420249701E-1,-1.170262456E0,8.152375221E-1
3.089484194E1,5.537124872E-1,-1.331962466E0,7.992874980E-1
3.089734470E1,5.505499840E-1,-1.466024995E0,7.683500051E-1
3.089984747E1,5.420249701E-1,-1.550174952E0,7.332875133E-1
3.090235024E1,5.303375125E-1,-1.601187468E0,6.863999963E-1
3.090485302E1,5.121874809E-1,-1.602287531E0,6.183375120E-1
3.090735556E1,4.834499955E-1,-1.537387490E0,5.321249962E-1
3.090985833E1,4.366999865E-1,-1.429862499E0,4.118124843E-1
3.091236108E1,3.812874854E-1,-1.290437460E0,2.543750107E-1
3.091486384E1,3.291749954E-1,-1.121312499E0,5.211250111E-2
3.091736661E1,3.099249899E-1,-9.329375029E-1,-1.989624947E-1
3.091986938E1,3.482874930E-1,-8.105624914E-1,-5.011875033E-1
3.092237213E1,4.441249967E-1,-8.339374661E-1,-8.162000179E-1
3.092487490E1,5.750250220E-1,-9.839500189E-1,-1.107837439E0
3.092737767E1,7.218750119E-1,-1.170262456E0,-1.337737441E0
3.092988044E1,8.655624986E-1,-1.270225048E0,-1.464375019E0
3.093238321E1,9.612625241E-1,-1.294700027E0,-1.462175012E0
3.093488598E1,9.836750031E-1,-1.273525000E0,-1.342962503E0
3.093738875E1,9.314249754E-1,-1.230900049E0,-1.140837550E0
3.093989144E1,8.249999881E-1,-1.187312484E0,-8.896250129E-1
3.094239421E1,6.888750196E-1,-1.158574939E0,-6.161375046E-1
3.094489698E1,5.303375125E-1,-1.177687526E0,-3.522749841E-1
3.094739973E1,3.599750102E-1,-1.279850006E0,-1.159124970E-1
3.094990250E1,1.897500008E-1,-1.417075038E0,7.658749819E-2
3.095240530E1,4.069999978E-2,-1.552237511E0,2.150499970E-1
3.095490807E1,-7.631249726E-2,-1.664024949E0,3.012624979E-1
3.095741082E1,-1.656875014E-1,-1.753399968E0,3.533749878E-1
3.095991359E1,-2.391124964E-1,-1.827924967E0,3.693250120E-1
3.096241636E1,-2.997500002E-1,-1.895987511E0,3.576374948E-1
3.096491889E1,-3.508999944E-1,-1.960887432E0,3.181749880E-1
3.096742166E1,-3.924250007E-1,-2.016299963E0,2.682625055E-1
3.096992443E1,-4.232249856E-1,-2.058787584E0,2.128500044E-1
3.097242720E1,-4.328500032E-1,-2.083262444E0,1.553750038E-1
3.097492997E1,-4.178625047E-1,-2.070612431E0,1.149500012E-1
3.097743274E1,-3.827999830E-1,-2.016299963E0,9.047500044E-2
3.097993551E1,-3.264249861E-1,-1.931187510E0,7.026249915E-2
3.098243828E1,-2.550624907E-1,-1.826825023E0,6.599999964E-2
3.098494105E1,-1.721500009E-1,-1.712975025E0,7.026249915E-2
3.098744384E1,-8.263749629E-2,-1.588400006E0,7.452499866E-2
3.098994661E1,1.306249946E-2,-1.460799932E0,7.562500238E-2
3.099244941E1,1.077999994E-1,-1.344750047E0,8.841250092E-2
3.099495218E1,1.993750036E-1,-1.237224936E0,1.010624990E-1
3.099745485E1,2.950749993E-1,-1.130800009E0,1.032624990E-1
3.099995762E1,3.866499960E-1,-1.018049955E0,9.047500044E-2
3.100246039E1,4.780874848E-1,-9.042000175E-1,5.747500062E-2
3.100496316E1,5.665000081E-1,-7.998374701E-1,1.072499994E-2
3.100746593E1,6.569749713E-1,-6.934124827E-1,-4.358749837E-2
3.100996870E1,7.473124862E-1,-5.763999820E-1,-1.084875017E-1
3.101247147E1,8.442500234E-1,-4.518249929E-1,-1.830125004E-1
3.101497424E1,9.314249754E-1,-3.251875043E-1,-2.553375065E-1
3.101747701E1,9.911000133E-1,-1.762750000E-1,-3.170749843E-1
3.101997955E1,1.018737435E0,-1.979999989E-2,-3.767499924E-1
3.102248231E1,1.008149981E0,1.813624948E-1,-4.468750060E-1
3.102498531E1,9.581000209E-1,4.813874960E-1,-5.204374790E-1
3.102748785E1,8.707875013E-1,8.410875201E-1,-5.885000229E-1
3.102999062E1,7.463499904E-1,1.190199971E0,-6.545000076E-1
3.103249339E1,6.132500172E-1,1.465749979E0,-7.108749747E-1
3.103499614E1,4.706625044E-1,1.623324990E0,-7.342500091E-1
3.103749892E1,3.217499852E-1,1.659487486E0,-7.204999924E-1
3.104000170E1,1.791625023E-1,1.619062543E0,-6.927250028E-1
3.104250447E1,4.179999977E-2,1.551962495E0,-6.597250104E-1
3.104500724E1,-1.018875018E-1,1.478537440E0,-6.022499800E-1
3.104751001E1,-2.487374991E-1,1.390262485E0,-5.341874957E-1
3.105001278E1,-3.924250007E-1,1.318899989E0,-4.703874886E-1
3.105251547E1,-5.222250223E-1,1.276412487E0,-4.043875039E-1
3.105501824E1,-6.243875027E-1,1.276412487E0,-3.543374836E-1
3.105752101E1,-7.031750083E-1,1.313675046E0,-3.128125072E-1
3.106002378E1,-7.521250248E-1,1.377475023E0,-2.712875009E-1
3.106252654E1,-7.521250248E-1,1.448837519E0,-2.308624983E-1
3.106502930E1,-6.924499869E-1,1.493525028E0,-1.904374957E-1
3.106753207E1,-5.700749755E-1,1.488162518E0,-1.479499936E-1
3.107003484E1,-3.870624900E-1,1.432887435E0,-1.095874980E-1
3.107253757E1,-1.667875051E-1,1.327425003E0,-8.304999769E-2
3.107504011E1,7.906249911E-2,1.202987552E0,-6.173750013E-2
3.107754311E1,3.238124847E-1,1.088037491E0,-3.822499886E-2
3.108004589E1,5.622375011E-1,1.006087542E0,-1.374999993E-2
3.108254866E1,7.845749855E-1,9.560375214E-1,1.072499994E-2
3.108505120E1,9.931625128E-1,9.347249866E-1,5.004999787E-2
3.108755396E1,1.178375006E0,9.528750181E-1,1.021625027E-1
3.109005673E1,1.338012457E0,1.011450052E0,1.649999917E-1
3.109255950E1,1.470975041E0,1.109349966E0,2.437874973E-1
3.109506227E1,1.569975019E0,1.246574998E0,3.437500000E-1
3.109756504E1,1.634874940E0,1.423262477E0,4.555374980E-1
3.110006781E1,1.674337506E0,1.641337514E0,5.779125094E-1
3.110257058E1,1.695649981E0,1.902174950E0,7.045499682E-1
3.110507326E1,1.696612477E0,2.208662510E0,8.354499936E-1
3.110757603E1,1.682862520E0,2.523674965E0,9.567250013E-1
3.111007880E1,1.662649989E0,2.830162525E0,1.074837446E0
3.111258157E1,1.630612493E0,3.121662378E0,1.176037550E0
3.111508434E1,1.595549941E0,3.395287514E0,1.266374946E0
3.111758713E1,1.557187438E0,3.629312515E0,1.342000008E0
3.112008990E1,1.524325013E0,3.823050022E0,1.404837489E0
3.112259267E1,1.497650027E0,3.977324963E0,1.459012508E0
3.112509544E1,1.481699944E0,4.088012695E0,1.500537515E0
3.112759821E1,1.470012546E0,4.156075001E0,1.539862514E0
3.113010098E1,1.459287524E0,4.185912609E0,1.569700003E0
3.113260375E1,1.459287524E0,4.184812546E0,1.594174981E0
3.113510629E1,1.462587476E0,4.143424988E0,1.617550015E0
3.113760905E1,1.476337433E0,4.067800045E0,1.636800051E0
3.114011182E1,1.495587468E0,3.979525089E0,1.655912519E0
3.114261459E1,1.529549956E0,3.886849880E0,1.680387497E0
3.114511736E1,1.573274970E0,3.787849903E0,1.704862475E0
3.114762013E1,1.618924975E0,3.682524920E0,1.723012447E0
3.115012290E1,1.666912436E0,3.578299999E0,1.735800028E0
3.115262560E1,1.715862513E0,3.477099895E0,1.745287538E0
3.115512837E1,1.762612462E0,3.387724876E0,1.753812432E0
3.115763114E1,1.804137468E0,3.297250032E0,1.760275006E0
3.116013384E1,1.839200020E0,3.205812454E0,1.763437510E0
3.116263668E1,1.858449936E0,3.105712414E0,1.772925019E0
3.116513938E1,1.849925041E0,2.973850012E0,1.789012432E0
3.116764215E1,1.806337476E0,2.788637400E0,1.802762508E0
3.117014492E1,1.724387527E0,2.548150063E0,1.816650033E0
3.117264768E1,1.607237458E0,2.273562431E0,1.832599998E0
3.117515045E1,1.477437496E0,2.006400108E0,1.858175039E0
3.117765322E1,1.320962548E0,1.714900017E0,1.879349947E0
3.118015599E1,1.140012503E0,1.393424988E0,1.898599982E0
3.118265876E1,9.644249678E-1,1.069887519E0,1.909187436E0
3.118516154E1,7.867749929E-1,7.559750080E-1,1.915650010E0
3.118766408E1,6.249374747E-1,4.665375054E-1,1.920874953E0
3.119016683E1,4.728625119E-1,1.834249943E-1,1.923074961E0
3.119266983E1,3.388000131E-1,-7.837499678E-2,1.919912457E0
3.119517240E1,2.248124927E-1,-3.145999908E-1,1.916612506E0
3.119767540E1,1.226499975E-1,-5.413374901E-1,1.909187436E0
3.120017795E1,3.217500076E-2,-7.658749819E-1,1.895437479E0
3.120268071E1,-5.609999970E-2,-9.978374839E-1,1.868762493E0
3.120518348E1,-1.380500048E-1,-1.239424944E0,1.818712473E0
3.120768625E1,-2.072124928E-1,-1.467124939E0,1.768800020E0
3.121018902E1,-2.593249977E-1,-1.667187452E0,1.727275014E0
3.121269179E1,-2.860000134E-1,-1.849237442E0,1.684649944E0
3.121519456E1,-2.902624905E-1,-1.992925048E0,1.647387505E0
3.121769725E1,-2.582249939E-1,-2.067312479E0,1.624012470E0
3.122020002E1,-1.742125005E-1,-2.057825089E0,1.613425016E0
3.122270279E1,-5.499999970E-2,-2.004612446E0,1.600637436E0
3.122520556E1,5.775000155E-2,-1.982200027E0,1.568599939E0
3.122770833E1,1.706375033E-1,-2.002412558E0,1.525012493E0
3.123021111E1,2.930124998E-1,-2.017400026E0,1.476062536E0
3.123271388E1,4.334000051E-1,-2.016299963E0,1.428212523E0
3.123521664E1,6.100875139E-1,-2.031150103E0,1.381325006E0
3.123771941E1,8.303624988E-1,-2.053562403E0,1.333474994E0
3.124022218E1,1.081575036E0,-2.068412542E0,1.297312498E0
3.124272495E1,1.356162548E0,-2.097150087E0,1.269675016E0
3.124522771E1,1.641337514E0,-2.146100044E0,1.245200038E0
3.124773048E1,1.933937430E0,-2.219525099E0,1.217424989E0
3.125023302E1,2.211687565E0,-2.323887587E0,1.179199934E0
3.125273579E1,2.472524881E0,-2.455749989E0,1.120625019E0
3.125523856E1,2.721537590E0,-2.593112469E0,1.061087489E0
3.125774134E1,2.949237585E0,-2.739962578E0,9.961875081E-1
3.126024411E1,3.148200035E0,-2.904824972E0,9.237250090E-1
3.126274689E1,3.315262556E0,-3.074087381E0,8.567624688E-1
3.126524966E1,3.464312553E0,-3.213512421E0,7.939249873E-1
3.126775243E1,3.600574970E0,-3.303987503E0,7.290250063E-1
3.127025514E1,3.728174925E0,-3.334787369E0,6.650875211E-1
3.127275791E1,3.825112581E0,-3.329562426E0,6.001874804E-1
3.127526067E1,3.899637461E0,-3.310312510E0,5.374875069E-1
3.127776352E1,3.935800076E0,-3.276350021E0,4.789125025E-1
3.128026622E1,3.945287466E0,-3.214612484E0,4.214375019E-1
3.128276898E1,3.938962460E0,-3.130462408E0,3.639625013E-1
3.128527175E1,3.929337502E0,-3.025137424E0,3.075875044E-1
3.128777452E1,3.911324978E0,-2.894237518E0,2.575374842E-1
3.129027729E1,3.895375013E0,-2.724012375E0,2.202749997E-1
3.129278006E1,3.899637461E0,-2.510062456E0,1.937374920E-1
3.129528283E1,3.930437565E0,-2.215262413E0,1.639000028E-1
3.129778559E1,3.971962452E0,-1.771549940E0,1.234750003E-1
3.130028813E1,3.986812592E0,-1.201062441E0,8.731249720E-2
3.130279088E1,3.967700005E0,-5.827249885E-1,5.321250111E-2
3.130529365E1,3.912287474E0,7.163749635E-2,2.447500080E-2
3.130779650E1,3.821949959E0,7.698624730E-1,-1.099999994E-3
3.131029927E1,3.703700066E0,1.497787476E0,-1.484999992E-2
3.131280202E1,3.556849957E0,2.227775097E0,-2.227500081E-2
3.131530479E1,3.390887499E0,2.924900055E0,-1.911249943E-2
3.131780756E1,3.214200020E0,3.562350035E0,-1.168750040E-2
3.132031033E1,3.033250093E0,4.125275135E0,-1.099999994E-3
3.132281302E1,2.839649916E0,4.617937565E0,6.462499965E-3
3.132531587E1,2.644812584E0,5.025624752E0,8.524999954E-3
3.132781864E1,2.461800098E0,5.329912663E0,4.262499977E-3
3.133032133E1,2.303262472E0,5.521450043E0,-6.324999966E-3
3.133282410E1,2.160675049E0,5.597074986E0,-1.484999992E-2
3.133532687E1,2.031837463E0,5.560912609E0,-1.911249943E-2
3.133782962E1,1.930775046E0,5.418324947E0,-1.278750040E-2
3.134033239E1,1.839200020E0,5.183062553E0,4.262499977E-3
3.134283516E1,1.749825001E0,4.858562469E0,3.409999982E-2
3.134533792E1,1.664712548E0,4.473287582E0,8.511249721E-2
3.134784069E1,1.578500032E0,4.025175095E0,1.490499973E-1
3.135034323E1,1.494487524E0,3.520824909E0,2.171124965E-1
3.135284600E1,1.400849938E0,2.973850012E0,2.969999909E-1
3.135534877E1,1.298687458E0,2.401299953E0,3.799124956E-1
3.135785154E1,1.191162467E0,1.824487448E0,4.714874923E-1
3.136035431E1,1.073050022E0,1.250837445E0,5.662249923E-1
3.136285708E1,9.484750032E-1,7.027624846E-1,6.609625220E-1
3.136535985E1,8.218374848E-1,2.058375031E-1,7.555624843E-1
3.136786262E1,6.951999664E-1,-2.358125001E-1,8.460375071E-1
3.137036531E1,5.813499689E-1,-6.136624813E-1,9.248250127E-1
3.137286814E1,4.834499955E-1,-9.233124852E-1,9.971500039E-1
3.137537091E1,3.994374871E-1,-1.171224952E0,1.063150048E0
3.137787362E1,3.260124922E-1,-1.358637452E0,1.117462516E0
3.138037639E1,2.737624943E-1,-1.476750016E0,1.158987522E0
3.138287914E1,2.492875010E-1,-1.527762532E0,1.190887451E0
3.138538191E1,2.429624945E-1,-1.517174959E0,1.207937479E0
3.138788468E1,2.514874935E-1,-1.460799932E0,1.220724940E0
3.139038745E1,2.716999948E-1,-1.369225025E0,1.233374953E0
3.139289022E1,2.982375026E-1,-1.242587447E0,1.247262478E0
3.139539299E1,3.302749991E-1,-1.086112499E0,1.257850051E0
3.139789553E1,3.695999980E-1,-9.105250239E-1,1.263212442E0
3.140039829E1,4.153875113E-1,-7.136250138E-1,1.268574953E0
3.140290129E1,4.654375017E-1,-5.007749796E-1,1.272837520E0
3.140540385E1,5.196124911E-1,-2.827000022E-1,1.266374946E0
3.140790661E1,5.750250220E-1,-6.668750197E-2,1.256887436E0
3.141040938E1,6.302999854E-1,1.387374997E-1,1.246162534E0
3.141291216E1,6.857125163E-1,3.165250123E-1,1.231312513E0
3.141541493E1,7.303999662E-1,4.463250041E-1,1.221687436E0
3.141791766E1,7.643625140E-1,5.271750093E-1,1.208899975E0
3.142042043E1,7.930999994E-1,5.516499877E-1,1.194049954E0
3.142292316E1,8.166124821E-1,5.229125023E-1,1.180162549E0
3.142542593E1,8.335250020E-1,4.474250078E-1,1.162150025E0
3.142792863E1,8.527749777E-1,3.271124959E-1,1.150462508E0
3.143043140E1,8.676249981E-1,1.748999953E-1,1.145099998E0
3.143293416E1,8.878374696E-1,-1.787499990E-3,1.151425004E0
3.143543693E1,9.080500007E-1,-1.911250055E-1,1.158987522E0
3.143793970E1,9.240000248E-1,-3.891249895E-1,1.165312529E0
3.144044247E1,9.453125000E-1,-5.945500135E-1,1.166412473E0
3.144294524E1,9.601625204E-1,-7.838875055E-1,1.163249969E0
3.144544801E1,9.666249752E-1,-9.616749883E-1,1.151425004E0
3.144795055E1,9.623624682E-1,-1.101099968E0,1.130249977E0
3.145045355E1,9.410499930E-1,-1.192537546E0,1.099312544E0
3.145295609E1,9.037874937E-1,-1.238325000E0,1.049262524E0
3.145545886E1,8.453499675E-1,-1.225537539E0,9.919250011E-1
3.145796163E1,7.654625177E-1,-1.144687533E0,9.333499670E-1
3.146046440E1,6.621999741E-1,-1.002099991E0,8.641874790E-1
3.146296716E1,5.409250259E-1,-8.040999770E-1,8.013499975E-1
3.146546993E1,4.057624936E-1,-5.700749755E-1,7.470374703E-1
3.146797270E1,2.674374878E-1,-3.188624978E-1,7.034500241E-1
3.147047540E1,1.311749965E-1,-6.875000149E-2,6.704499722E-1
3.147297824E1,-1.787499990E-3,1.674750000E-1,6.524375081E-1
3.147548094E1,-1.252624989E-1,3.781250119E-1,6.374499798E-1
3.147798370E1,-2.337500006E-1,5.505499840E-1,6.331874728E-1
3.148048647E1,-3.284874856E-1,6.814500093E-1,6.215000153E-1
3.148298924E1,-4.135999978E-1,7.687624693E-1,6.172375083E-1
3.148549202E1,-4.881249964E-1,8.219749928E-1,6.161375046E-1
3.148799478E1,-5.435374975E-1,8.432874680E-1,6.109125018E-1
3.149049755E1,-5.860249996E-1,8.379250169E-1,5.992249846E-1
3.149300032E1,-6.190249920E-1,8.197749853E-1,5.885000229E-1
3.149550287E1,-6.403374672E-1,7.826499939E-1,5.757125020E-1
3.149800564E1,-6.531249881E-1,7.368624806E-1,5.565999746E-1
3.150050840E1,-6.542249918E-1,6.847500205E-1,5.427125096E-1
3.150301141E1,-6.542249918E-1,6.250749826E-1,5.300624967E-1
3.150551395E1,-6.466624737E-1,5.622375011E-1,5.172749758E-1
3.150801671E1,-6.349750161E-1,4.963749945E-1,5.055875182E-1
3.151051948E1,-6.212249994E-1,4.292750061E-1,4.894999862E-1
3.151302225E1,-6.062374711E-1,3.686375022E-1,4.725874960E-1
3.151552502E1,-5.882250071E-1,3.026374876E-1,4.523749948E-1
3.151802779E1,-5.743374825E-1,2.312749922E-1,4.278999865E-1
3.152053056E1,-5.689749718E-1,1.589500010E-1,4.032875001E-1
3.152303325E1,-5.583875179E-1,8.346249908E-2,3.778499961E-1
3.152553602E1,-5.509625077E-1,2.474999987E-3,3.511750102E-1
3.152803878E1,-5.487625003E-1,-7.727500051E-2,3.224374950E-1
3.153054154E1,-5.509625077E-1,-1.560624987E-1,2.884750068E-1
3.153304433E1,-5.583875179E-1,-2.422749996E-1,2.501125038E-1
3.153554710E1,-5.732374787E-1,-3.231250048E-1,2.074874938E-1
3.153804987E1,-5.945500135E-1,-3.826625049E-1,1.596374959E-1
3.154055264E1,-6.212249994E-1,-4.199250042E-1,1.032624990E-1
3.154305519E1,-6.562874913E-1,-4.358749986E-1,4.262499884E-2
3.154555818E1,-6.998749971E-1,-4.338124990E-1,-3.079999983E-2
3.154806072E1,-7.606499791E-1,-4.156624973E-1,-1.117874980E-1
3.155056372E1,-8.329749703E-1,-3.891249895E-1,-1.978625059E-1
3.155306626E1,-9.180874825E-1,-3.592875004E-1,-2.979624867E-1
3.155556903E1,-1.019150019E0,-3.156999946E-1,-4.012250006E-1
3.155807180E1,-1.128875017E0,-2.571249902E-1,-5.086125135E-1
3.156057457E1,-1.244787455E0,-1.836999953E-1,-6.183375120E-1
3.156307734E1,-1.370324969E0,-9.968750179E-2,-7.331500053E-1
3.156558009E1,-1.509750009E0,-1.663750038E-2,-8.428750038E-1
3.156808286E1,-1.657699943E0,6.104999781E-2,-9.513624907E-1
3.157058555E1,-1.816237450E0,1.324124932E-1,-1.053524971E0
3.157308834E1,-1.990862489E0,1.898874938E-1,-1.147162437E0
3.157559111E1,-2.180200100E0,2.303124964E-1,-1.238737464E0
3.157809387E1,-2.385624886E0,2.473624945E-1,-1.309000015E0
3.158059664E1,-2.600537539E0,2.355374992E-1,-1.364274979E0
3.158309941E1,-2.829474926E0,1.919499934E-1,-1.405799985E0
3.158560216E1,-3.054975033E0,1.079374999E-1,-1.437700033E0
3.158810494E1,-3.273187399E0,-1.553750038E-2,-1.469599962E0
3.159060747E1,-3.474349976E0,-1.677500010E-1,-1.507962465E0
3.159311047E1,-3.640312433E0,-3.486999869E-1,-1.552649975E0
3.159561301E1,-3.765850067E0,-5.370749831E-1,-1.605862498E0
3.159811601E1,-3.857424974E0,-7.221499681E-1,-1.660174966E0
3.160061855E1,-3.905274868E0,-9.073625207E-1,-1.727137446E0
3.160312132E1,-3.925487518E0,-1.071262479E0,-1.791074991E0
3.160562409E1,-3.924525023E0,-1.209587455E0,-1.854874969E0
3.160812690E1,-3.902112484E0,-1.318212509E0,-1.920874953E0
3.161062966E1,-3.872274876E0,-1.380912542E0,-1.976150036E0
3.161313243E1,-3.842575073E0,-1.403324962E0,-2.013412476E0
3.161563520E1,-3.816999912E0,-1.394799948E0,-2.033624887E0
3.161813790E1,-3.796787500E0,-1.359599948E0,-2.048612595E0
3.162064066E1,-3.783999920E0,-1.305425048E0,-2.061399937E0
3.162314342E1,-3.765850067E0,-1.206424952E0,-2.090137482E0
3.162564619E1,-3.733949900E0,-1.046787500E0,-2.127399921E0
3.162814895E1,-3.698887587E0,-8.604750037E-1,-2.160262585E0
3.163065174E1,-3.672212362E0,-6.817250252E-1,-2.195462465E0
3.163315451E1,-3.661624908E0,-5.337749720E-1,-2.240149975E0
3.163565728E1,-3.662724972E0,-4.093374908E-1,-2.288000107E0
3.163815982E1,-3.664787531E0,-3.092375100E-1,-2.339149952E0
3.164066281E1,-3.674412489E0,-2.294874936E-1,-2.400887489E0
3.164316559E1,-3.677574873E0,-1.518000066E-1,-2.467849970E0
3.164566812E1,-3.666987419E0,-5.073750019E-2,-2.530687571E0
3.164817089E1,-3.639212370E0,9.515000135E-2,-2.589262486E0
3.165067366E1,-3.591362476E0,2.802250087E-1,-2.645637512E0
3.165317643E1,-3.525362492E0,4.845499992E-1,-2.695687532E0
3.165567918E1,-3.434887409E0,7.144500017E-1,-2.728549957E0
3.165818195E1,-3.329562426E0,9.901375175E-1,-2.750962496E0
3.166068470E1,-3.206087589E0,1.297724962E0,-2.768012524E0
3.166318747E1,-3.072025061E0,1.617962480E0,-2.780799866E0
3.166569017E1,-2.924074888E0,1.951125026E0,-2.782862425E0
3.166819293E1,-2.762374878E0,2.253350019E0,-2.783962488E0
3.167069578E1,-2.572900057E0,2.483249903E0,-2.793587446E0
3.167319847E1,-2.351525068E0,2.643850088E0,-2.814762592E0
3.167570124E1,-2.117500067E0,2.754537582E0,-2.842537403E0
3.167820401E1,-1.888700008E0,2.794962406E0,-2.870174885E0
3.168070678E1,-1.661962509E0,2.751374960E0,-2.909499884E0
3.168320955E1,-1.427799940E0,2.657737494E0,-2.938237429E0
3.168571209E1,-1.168200016E0,2.531100035E0,-2.959549904E0
3.168821509E1,-8.967750072E-1,2.362937450E0,-2.989387512E0
3.169071788E1,-6.403374672E-1,2.138400078E0,-3.019087553E0
3.169322042E1,-4.050749838E-1,1.850062490E0,-3.042599916E0
3.169572321E1,-1.784749925E-1,1.506312490E0,-3.063775063E0
3.169822598E1,4.496249929E-2,1.140149951E0,-3.056349993E0
3.170072875E1,2.611125112E-1,7.889750004E-1,-3.010562420E0
3.170323152E1,4.739624858E-1,4.824874997E-1,-2.924487591E0
3.170573430E1,6.792500019E-1,2.249500006E-1,-2.795650005E0
3.170823707E1,8.655624986E-1,1.099999994E-2,-2.632849932E0
3.171073976E1,1.025200009E0,-1.773750037E-1,-2.453000069E0
3.171324262E1,1.140149951E0,-3.592875004E-1,-2.265724897E0
3.171574539E1,1.200787544E0,-5.242875218E-1,-2.089037418E0
3.171824816E1,1.167787552E0,-6.551874876E-1,-1.930500031E0
3.172075085E1,9.931625128E-1,-6.881874800E-1,-1.800562501E0
3.172325362E1,6.430875063E-1,-6.051374674E-1,-1.715450048E0
3.172575639E1,2.429624945E-1,-5.593500137E-1,-1.659075022E0
3.172825916E1,-1.560624987E-1,-5.923500061E-1,-1.587712526E0
3.173076193E1,-5.285499692E-1,-6.242499948E-1,-1.511124969E0
3.173326469E1,-8.680375218E-1,-6.114624739E-1,-1.423949957E0
3.173576746E1,-1.170262456E0,-5.869874954E-1,-1.324949980E0
3.173827023E1,-1.429999948E0,-5.337749720E-1,-1.220587492E0
3.174077276E1,-1.640650034E0,-4.805625081E-1,-1.112100005E0
3.174327553E1,-1.817337513E0,-4.465999901E-1,-1.001412511E0
3.174577830E1,-1.959924936E0,-4.050749838E-1,-9.003499746E-1
3.174828104E1,-2.060024977E0,-3.370124996E-1,-8.045125008E-1
3.175078380E1,-2.122725010E0,-2.613874972E-1,-7.171999812E-1
3.175328658E1,-2.157924891E0,-2.144999951E-1,-6.278250217E-1
3.175578934E1,-2.179237604E0,-1.996500045E-1,-5.427125096E-1
3.175829204E1,-2.184462547E0,-2.039124966E-1,-4.681875110E-1
3.176079488E1,-2.168512583E0,-2.220624983E-1,-3.990249932E-1
3.176329765E1,-2.132349968E0,-2.496999949E-1,-3.330250084E-1
3.176580035E1,-2.073775053E0,-2.730749846E-1,-2.692250013E-1
3.176830311E1,-1.995124936E0,-3.082749844E-1,-2.054249942E-1
3.177080588E1,-1.908912539E0,-3.657499850E-1,-1.479499936E-1
3.177330865E1,-1.822700024E0,-4.475624859E-1,-1.064250022E-1
3.177581143E1,-1.740749955E0,-5.604500175E-1,-8.195000142E-2
3.177831420E1,-1.658800006E0,-6.987749934E-1,-7.548750192E-2
3.178081696E1,-1.586475015E0,-8.573125005E-1,-7.232499868E-2
3.178331973E1,-1.524737477E0,-1.021212459E0,-6.063750014E-2
3.178582227E1,-1.461899996E0,-1.199962497E0,-6.283749640E-2
3.178832505E1,-1.403324962E0,-1.410750031E0,-8.195000142E-2
3.179082782E1,-1.354375005E0,-1.634187460E0,-1.127500013E-1
3.179333058E1,-1.309687495E0,-1.851300001E0,-1.553750038E-1
3.179583335E1,-1.270362496E0,-2.050262451E0,-2.011625022E-1
3.179833612E1,-1.241624951E0,-2.216362476E0,-2.595999837E-1
